API,KG_category,Subject,Object,URL
Service Provider TRAPI,biolink:disrupts,biolink:SmallMolecule,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:SmallMolecule,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:SmallMolecule,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:Disease,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:Disease,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:precedes,biolink:Disease,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Disease,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Disease,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Disease,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:manifestation_of,biolink:Disease,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:PhenotypicFeature,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:PhenotypicFeature,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Gene,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:Gene,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:Gene,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Gene,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Gene,biolink:BiologicalEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Gene,biolink:Phenomenon,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Food,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Food,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Procedure,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Procedure,biolink:Procedure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:has_part,biolink:Polypeptide,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:Polypeptide,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Polypeptide,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Polypeptide,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:PathologicalProcess,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:PathologicalProcess,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:PathologicalProcess,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:PhysiologicalProcess,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:PhysiologicalProcess,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:precedes,biolink:PhysiologicalProcess,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:manifestation_of,biolink:OrganismAttribute,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:BiologicalEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:BiologicalEntity,biolink:BiologicalEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Phenomenon,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Phenomenon,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:NucleicAcidEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:NucleicAcidEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Protein,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:subject_of_treatment_application_or_study_for_treatment_by,biolink:PathologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affected_by,biolink:PhysiologicalProcess,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:superclass_of,biolink:BiologicalProcess,biolink:BiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:superclass_of,biolink:CellularComponent,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:derives_from,biolink:Gene,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Gene,biolink:DiseaseOrPhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Gene,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Procedure,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:Polypeptide,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:PhysiologicalProcess,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:PhysiologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:PhysiologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:BiologicalEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:location_of,biolink:CellularComponent,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:active_in,biolink:Gene,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:SmallMolecule,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:Gene,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:derives_from,biolink:Gene,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:close_match,biolink:Gene,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Gene,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:Gene,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:Gene,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:Food,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:diagnoses,biolink:Procedure,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Polypeptide,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:Device,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:Cohort,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:BiologicalEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:BiologicalEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:NucleicAcidEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:Protein,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:SmallMolecule,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:NucleicAcidEntity,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupted_by,biolink:GrossAnatomicalStructure,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:condition_predisposed_by,biolink:PathologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupted_by,biolink:Cell,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:location_of,biolink:Plant,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:location_of,biolink:Fungus,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:PathologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:condition_prevented_by,biolink:PathologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:caused_by,biolink:PhysiologicalProcess,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:SmallMolecule,biolink:Cell,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:Gene,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:causes,biolink:Drug,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:Disease,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:Cell,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:produces,biolink:Cell,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:location_of,biolink:Cell,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:location_of,biolink:GrossAnatomicalStructure,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:SmallMolecule,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:SmallMolecule,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:SmallMolecule,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupts,biolink:Gene,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:precedes,biolink:Procedure,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:coexists_with,biolink:DiseaseOrPhenotypicFeature,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:BiologicalEntity,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:SmallMolecule,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:Protein,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Protein,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Protein,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:related_to,biolink:Gene,biolink:Cell,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:Drug,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:Disease,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:PhenotypicFeature,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:located_in,biolink:PhenotypicFeature,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:affects,biolink:NucleicAcidEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:interacts_with,biolink:Polypeptide,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:biomarker_for,biolink:Gene,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:caused_by,biolink:Disease,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:condition_predisposed_by,biolink:Disease,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
Service Provider TRAPI,biolink:disrupted_by,biolink:Disease,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/978fe380a147a8641caf72320862697b/query
